sensor,value,datetime
PRES,996.88,2019-08-05 22:30:00+00:00
TC,25.229796,2019-08-05 23:30:00+00:00
HUM,92.0,2019-08-05 23:30:00+00:00
PRES,996.79,2019-08-05 23:30:00+00:00
TC,25.690943999999995,2019-08-06 00:30:00+00:00
HUM,91.0,2019-08-06 00:30:00+00:00
PRES,997.02,2019-08-06 00:30:00+00:00
TC,26.057640000000006,2019-08-06 01:30:00+00:00
HUM,90.0,2019-08-06 01:30:00+00:00
PRES,997.38,2019-08-06 01:30:00+00:00
TC,26.374332,2019-08-06 02:30:00+00:00
HUM,88.0,2019-08-06 02:30:00+00:00
PRES,997.56,2019-08-06 02:30:00+00:00
TC,26.991048,2019-08-06 03:30:00+00:00
HUM,85.0,2019-08-06 03:30:00+00:00
PRES,997.57,2019-08-06 03:30:00+00:00
TC,27.66888,2019-08-06 04:30:00+00:00
HUM,82.0,2019-08-06 04:30:00+00:00
PRES,997.38,2019-08-06 04:30:00+00:00
TC,28.130028,2019-08-06 05:30:00+00:00
HUM,80.0,2019-08-06 05:30:00+00:00
PRES,997.36,2019-08-06 05:30:00+00:00
TC,28.457832,2019-08-06 06:30:00+00:00
HUM,78.0,2019-08-06 06:30:00+00:00
PRES,997.23,2019-08-06 06:30:00+00:00
TC,28.741188,2019-08-06 07:30:00+00:00
HUM,78.0,2019-08-06 07:30:00+00:00
PRES,996.67,2019-08-06 07:30:00+00:00
TC,28.58562,2019-08-06 08:30:00+00:00
HUM,79.0,2019-08-06 08:30:00+00:00
PRES,996.06,2019-08-06 08:30:00+00:00
TC,27.907788,2019-08-06 09:30:00+00:00
HUM,83.0,2019-08-06 09:30:00+00:00
PRES,995.56,2019-08-06 09:30:00+00:00
TC,26.991048,2019-08-06 10:30:00+00:00
HUM,86.0,2019-08-06 10:30:00+00:00
PRES,995.18,2019-08-06 10:30:00+00:00
TC,26.157648000000002,2019-08-06 11:30:00+00:00
HUM,90.0,2019-08-06 11:30:00+00:00
PRES,994.96,2019-08-06 11:30:00+00:00
TC,25.763172,2019-08-06 12:30:00+00:00
HUM,91.0,2019-08-06 12:30:00+00:00
PRES,995.07,2019-08-06 12:30:00+00:00
TC,25.702056,2019-08-06 13:30:00+00:00
HUM,90.0,2019-08-06 13:30:00+00:00
PRES,995.51,2019-08-06 13:30:00+00:00
TC,25.690943999999995,2019-08-06 14:30:00+00:00
HUM,89.0,2019-08-06 14:30:00+00:00
PRES,996.02,2019-08-06 14:30:00+00:00
TC,25.58538,2019-08-06 15:30:00+00:00
HUM,89.0,2019-08-06 15:30:00+00:00
PRES,996.42,2019-08-06 15:30:00+00:00
TC,25.396476,2019-08-06 16:30:00+00:00
HUM,90.0,2019-08-06 16:30:00+00:00
PRES,996.69,2019-08-06 16:30:00+00:00
TC,25.174235999999997,2019-08-06 17:30:00+00:00
HUM,91.0,2019-08-06 17:30:00+00:00
PRES,996.79,2019-08-06 17:30:00+00:00
TC,25.496484,2019-08-06 18:30:00+00:00
HUM,89.0,2019-08-06 18:30:00+00:00
PRES,996.59,2019-08-06 18:30:00+00:00
TC,25.163124000000003,2019-08-06 19:30:00+00:00
HUM,91.0,2019-08-06 19:30:00+00:00
PRES,995.84,2019-08-06 19:30:00+00:00
TC,24.829764,2019-08-06 20:30:00+00:00
HUM,93.0,2019-08-06 20:30:00+00:00
PRES,995.06,2019-08-06 20:30:00+00:00
TC,24.518628,2019-08-06 21:30:00+00:00
HUM,94.0,2019-08-06 21:30:00+00:00
PRES,994.62,2019-08-06 21:30:00+00:00
TC,24.246384,2019-08-06 22:30:00+00:00
HUM,95.0,2019-08-06 22:30:00+00:00
PRES,994.51,2019-08-06 22:30:00+00:00
TC,24.551964,2019-08-06 23:30:00+00:00
HUM,94.0,2019-08-06 23:30:00+00:00
PRES,994.44,2019-08-06 23:30:00+00:00
TC,25.013112,2019-08-07 00:30:00+00:00
HUM,93.0,2019-08-07 00:30:00+00:00
PRES,994.51,2019-08-07 00:30:00+00:00
TC,24.91866,2019-08-07 01:30:00+00:00
HUM,94.0,2019-08-07 01:30:00+00:00
PRES,994.87,2019-08-07 01:30:00+00:00
TC,24.757535999999998,2019-08-07 02:30:00+00:00
HUM,96.0,2019-08-07 02:30:00+00:00
PRES,995.19,2019-08-07 02:30:00+00:00
TC,24.913104,2019-08-07 03:30:00+00:00
HUM,95.0,2019-08-07 03:30:00+00:00
PRES,995.22,2019-08-07 03:30:00+00:00
TC,25.246464000000003,2019-08-07 04:30:00+00:00
HUM,94.0,2019-08-07 04:30:00+00:00
PRES,994.96,2019-08-07 04:30:00+00:00
TC,25.435368,2019-08-07 05:30:00+00:00
HUM,91.0,2019-08-07 05:30:00+00:00
PRES,995.04,2019-08-07 05:30:00+00:00
TC,25.685388,2019-08-07 06:30:00+00:00
HUM,89.0,2019-08-07 06:30:00+00:00
PRES,994.99,2019-08-07 06:30:00+00:00
TC,26.107644,2019-08-07 07:30:00+00:00
HUM,87.0,2019-08-07 07:30:00+00:00
PRES,994.2,2019-08-07 07:30:00+00:00
TC,26.352108,2019-08-07 08:30:00+00:00
HUM,86.0,2019-08-07 08:30:00+00:00
PRES,993.37,2019-08-07 08:30:00+00:00
TC,26.368776,2019-08-07 09:30:00+00:00
HUM,87.0,2019-08-07 09:30:00+00:00
PRES,992.8,2019-08-07 09:30:00+00:00
TC,26.318772000000006,2019-08-07 10:30:00+00:00
HUM,87.0,2019-08-07 10:30:00+00:00
PRES,992.47,2019-08-07 10:30:00+00:00
TC,26.163204,2019-08-07 11:30:00+00:00
HUM,87.0,2019-08-07 11:30:00+00:00
PRES,992.33,2019-08-07 11:30:00+00:00
TC,25.89096,2019-08-07 12:30:00+00:00
HUM,88.0,2019-08-07 12:30:00+00:00
PRES,992.47,2019-08-07 12:30:00+00:00
TC,25.552043999999995,2019-08-07 13:30:00+00:00
HUM,89.0,2019-08-07 13:30:00+00:00
PRES,992.88,2019-08-07 13:30:00+00:00
TC,25.240908000000005,2019-08-07 14:30:00+00:00
HUM,90.0,2019-08-07 14:30:00+00:00
PRES,993.31,2019-08-07 14:30:00+00:00
TC,24.990888,2019-08-07 15:30:00+00:00
HUM,91.0,2019-08-07 15:30:00+00:00
PRES,993.53,2019-08-07 15:30:00+00:00
TC,24.690864,2019-08-07 16:30:00+00:00
HUM,92.0,2019-08-07 16:30:00+00:00
PRES,993.53,2019-08-07 16:30:00+00:00
TC,24.340836,2019-08-07 17:30:00+00:00
HUM,93.0,2019-08-07 17:30:00+00:00
PRES,993.35,2019-08-07 17:30:00+00:00
TC,23.990808000000005,2019-08-07 18:30:00+00:00
HUM,93.0,2019-08-07 18:30:00+00:00
PRES,993.9,2019-08-07 18:30:00+00:00
TC,23.729675999999994,2019-08-07 19:30:00+00:00
HUM,94.0,2019-08-07 19:30:00+00:00
PRES,993.23,2019-08-07 19:30:00+00:00
TC,23.546327999999995,2019-08-07 20:30:00+00:00
HUM,95.0,2019-08-07 20:30:00+00:00
PRES,992.54,2019-08-07 20:30:00+00:00
TC,23.451875999999995,2019-08-07 21:30:00+00:00
HUM,95.0,2019-08-07 21:30:00+00:00
PRES,992.15,2019-08-07 21:30:00+00:00
TC,23.44632,2019-08-07 22:30:00+00:00
HUM,96.0,2019-08-07 22:30:00+00:00
PRES,992.04,2019-08-07 22:30:00+00:00
TC,23.490768,2019-08-07 23:30:00+00:00
HUM,96.0,2019-08-07 23:30:00+00:00
PRES,992.08,2019-08-07 23:30:00+00:00
TC,23.796348000000002,2019-08-08 00:30:00+00:00
HUM,96.0,2019-08-08 00:30:00+00:00
PRES,992.18,2019-08-08 00:30:00+00:00
TC,23.963028,2019-08-08 01:30:00+00:00
HUM,97.0,2019-08-08 01:30:00+00:00
PRES,992.39,2019-08-08 01:30:00+00:00
TC,23.818572000000003,2019-08-08 02:30:00+00:00
HUM,98.0,2019-08-08 02:30:00+00:00
PRES,992.67,2019-08-08 02:30:00+00:00
TC,23.896356,2019-08-08 03:30:00+00:00
HUM,97.0,2019-08-08 03:30:00+00:00
PRES,992.82,2019-08-08 03:30:00+00:00
TC,23.979696,2019-08-08 04:30:00+00:00
HUM,97.0,2019-08-08 04:30:00+00:00
PRES,992.85,2019-08-08 04:30:00+00:00
TC,23.990808000000005,2019-08-08 05:30:00+00:00
HUM,97.0,2019-08-08 05:30:00+00:00
PRES,992.78,2019-08-08 05:30:00+00:00
TC,23.896356,2019-08-08 06:30:00+00:00
HUM,97.0,2019-08-08 06:30:00+00:00
PRES,992.91,2019-08-08 06:30:00+00:00
TC,23.840796,2019-08-08 07:30:00+00:00
HUM,96.0,2019-08-08 07:30:00+00:00
PRES,992.88,2019-08-08 07:30:00+00:00
TC,24.013032,2019-08-08 08:30:00+00:00
HUM,96.0,2019-08-08 08:30:00+00:00
PRES,992.62,2019-08-08 08:30:00+00:00
TC,24.296388,2019-08-08 09:30:00+00:00
HUM,94.0,2019-08-08 09:30:00+00:00
PRES,992.21,2019-08-08 09:30:00+00:00
TC,24.468624,2019-08-08 10:30:00+00:00
HUM,93.0,2019-08-08 10:30:00+00:00
PRES,992.2,2019-08-08 10:30:00+00:00
TC,24.524184,2019-08-08 11:30:00+00:00
HUM,93.0,2019-08-08 11:30:00+00:00
PRES,992.54,2019-08-08 11:30:00+00:00
TC,24.55752,2019-08-08 12:30:00+00:00
HUM,92.0,2019-08-08 12:30:00+00:00
PRES,992.92,2019-08-08 12:30:00+00:00
TC,24.479736,2019-08-08 13:30:00+00:00
HUM,91.0,2019-08-08 13:30:00+00:00
PRES,993.77,2019-08-08 13:30:00+00:00
TC,24.413064000000002,2019-08-08 14:30:00+00:00
HUM,91.0,2019-08-08 14:30:00+00:00
PRES,994.72,2019-08-08 14:30:00+00:00
TC,24.368616,2019-08-08 15:30:00+00:00
HUM,90.0,2019-08-08 15:30:00+00:00
PRES,995.52,2019-08-08 15:30:00+00:00
TC,24.263052,2019-08-08 16:30:00+00:00
HUM,90.0,2019-08-08 16:30:00+00:00
PRES,996.03,2019-08-08 16:30:00+00:00
TC,24.046368,2019-08-08 17:30:00+00:00
HUM,91.0,2019-08-08 17:30:00+00:00
PRES,996.32,2019-08-08 17:30:00+00:00
TC,23.185188,2019-08-08 18:30:00+00:00
HUM,94.0,2019-08-08 18:30:00+00:00
PRES,996.98,2019-08-08 18:30:00+00:00
TC,23.118516,2019-08-08 19:30:00+00:00
HUM,93.0,2019-08-08 19:30:00+00:00
PRES,996.84,2019-08-08 19:30:00+00:00
TC,23.024064000000003,2019-08-08 20:30:00+00:00
HUM,93.0,2019-08-08 20:30:00+00:00
PRES,996.7,2019-08-08 20:30:00+00:00
TC,22.874052,2019-08-08 21:30:00+00:00
HUM,94.0,2019-08-08 21:30:00+00:00
PRES,996.69,2019-08-08 21:30:00+00:00
TC,22.924056000000004,2019-08-08 22:30:00+00:00
HUM,94.0,2019-08-08 22:30:00+00:00
PRES,996.85,2019-08-08 22:30:00+00:00
TC,23.457432,2019-08-08 23:30:00+00:00
HUM,94.0,2019-08-08 23:30:00+00:00
PRES,997.13,2019-08-08 23:30:00+00:00
TC,23.901912,2019-08-09 00:30:00+00:00
HUM,94.0,2019-08-09 00:30:00+00:00
PRES,997.63,2019-08-09 00:30:00+00:00
TC,24.040811999999995,2019-08-09 01:30:00+00:00
HUM,94.0,2019-08-09 01:30:00+00:00
PRES,998.35,2019-08-09 01:30:00+00:00
TC,24.507516,2019-08-09 02:30:00+00:00
HUM,92.0,2019-08-09 02:30:00+00:00
PRES,999.07,2019-08-09 02:30:00+00:00
TC,25.090896,2019-08-09 03:30:00+00:00
HUM,89.0,2019-08-09 03:30:00+00:00
PRES,999.66,2019-08-09 03:30:00+00:00
TC,25.535376,2019-08-09 04:30:00+00:00
HUM,87.0,2019-08-09 04:30:00+00:00
PRES,1000.03,2019-08-09 04:30:00+00:00
TC,25.879848000000003,2019-08-09 05:30:00+00:00
HUM,85.0,2019-08-09 05:30:00+00:00
PRES,1000.23,2019-08-09 05:30:00+00:00
TC,26.435448,2019-08-09 06:30:00+00:00
HUM,82.0,2019-08-09 06:30:00+00:00
PRES,1000.16,2019-08-09 06:30:00+00:00
TC,27.0855,2019-08-09 07:30:00+00:00
HUM,80.0,2019-08-09 07:30:00+00:00
PRES,999.83,2019-08-09 07:30:00+00:00
TC,26.985492,2019-08-09 08:30:00+00:00
HUM,81.0,2019-08-09 08:30:00+00:00
PRES,999.49,2019-08-09 08:30:00+00:00
TC,26.579904000000006,2019-08-09 09:30:00+00:00
HUM,83.0,2019-08-09 09:30:00+00:00
PRES,999.19,2019-08-09 09:30:00+00:00
TC,26.541012,2019-08-09 10:30:00+00:00
HUM,83.0,2019-08-09 10:30:00+00:00
PRES,999.0,2019-08-09 10:30:00+00:00
TC,26.441004,2019-08-09 11:30:00+00:00
HUM,84.0,2019-08-09 11:30:00+00:00
PRES,999.0,2019-08-09 11:30:00+00:00
TC,26.14098,2019-08-09 12:30:00+00:00
HUM,85.0,2019-08-09 12:30:00+00:00
PRES,999.36,2019-08-09 12:30:00+00:00
TC,25.66872,2019-08-09 13:30:00+00:00
HUM,87.0,2019-08-09 13:30:00+00:00
PRES,1000.08,2019-08-09 13:30:00+00:00
TC,25.257576,2019-08-09 14:30:00+00:00
HUM,88.0,2019-08-09 14:30:00+00:00
PRES,1000.89,2019-08-09 14:30:00+00:00
TC,24.996444,2019-08-09 15:30:00+00:00
HUM,89.0,2019-08-09 15:30:00+00:00
PRES,1001.59,2019-08-09 15:30:00+00:00
TC,24.785316,2019-08-09 16:30:00+00:00
HUM,89.0,2019-08-09 16:30:00+00:00
PRES,1002.04,2019-08-09 16:30:00+00:00
TC,24.5853,2019-08-09 17:30:00+00:00
HUM,89.0,2019-08-09 17:30:00+00:00
PRES,1002.19,2019-08-09 17:30:00+00:00
TC,24.568632,2019-08-09 18:30:00+00:00
HUM,90.0,2019-08-09 18:30:00+00:00
PRES,1003.07,2019-08-09 18:30:00+00:00
TC,24.324168,2019-08-09 19:30:00+00:00
HUM,91.0,2019-08-09 19:30:00+00:00
PRES,1002.42,2019-08-09 19:30:00+00:00
TC,24.068591999999995,2019-08-09 20:30:00+00:00
HUM,92.0,2019-08-09 20:30:00+00:00
PRES,1002.07,2019-08-09 20:30:00+00:00
TC,23.7519,2019-08-09 21:30:00+00:00
HUM,93.0,2019-08-09 21:30:00+00:00
PRES,1002.0,2019-08-09 21:30:00+00:00
TC,23.451875999999995,2019-08-09 22:30:00+00:00
HUM,94.0,2019-08-09 22:30:00+00:00
PRES,1002.19,2019-08-09 22:30:00+00:00
TC,23.985252,2019-08-09 23:30:00+00:00
HUM,93.0,2019-08-09 23:30:00+00:00
PRES,1002.32,2019-08-09 23:30:00+00:00
TC,24.718644,2019-08-10 00:30:00+00:00
HUM,93.0,2019-08-10 00:30:00+00:00
PRES,1002.44,2019-08-10 00:30:00+00:00
TC,25.296468,2019-08-10 01:30:00+00:00
HUM,92.0,2019-08-10 01:30:00+00:00
PRES,1002.76,2019-08-10 01:30:00+00:00
TC,26.457672,2019-08-10 02:30:00+00:00
HUM,87.0,2019-08-10 02:30:00+00:00
PRES,1003.01,2019-08-10 02:30:00+00:00
TC,27.72444,2019-08-10 03:30:00+00:00
HUM,82.0,2019-08-10 03:30:00+00:00
PRES,1003.28,2019-08-10 03:30:00+00:00
TC,28.857864000000003,2019-08-10 04:30:00+00:00
HUM,77.0,2019-08-10 04:30:00+00:00
PRES,1003.45,2019-08-10 04:30:00+00:00
TC,29.785716,2019-08-10 05:30:00+00:00
HUM,73.0,2019-08-10 05:30:00+00:00
PRES,1003.14,2019-08-10 05:30:00+00:00
TC,30.541332,2019-08-10 06:30:00+00:00
HUM,69.0,2019-08-10 06:30:00+00:00
PRES,1002.72,2019-08-10 06:30:00+00:00
TC,31.074708,2019-08-10 07:30:00+00:00
HUM,67.0,2019-08-10 07:30:00+00:00
PRES,1001.97,2019-08-10 07:30:00+00:00
TC,31.19694,2019-08-10 08:30:00+00:00
HUM,66.0,2019-08-10 08:30:00+00:00
PRES,1001.04,2019-08-10 08:30:00+00:00
TC,31.180272,2019-08-10 09:30:00+00:00
HUM,67.0,2019-08-10 09:30:00+00:00
PRES,1000.54,2019-08-10 09:30:00+00:00
TC,31.05804,2019-08-10 10:30:00+00:00
HUM,68.0,2019-08-10 10:30:00+00:00
PRES,1000.42,2019-08-10 10:30:00+00:00
TC,30.441323999999998,2019-08-10 11:30:00+00:00
HUM,71.0,2019-08-10 11:30:00+00:00
PRES,1000.52,2019-08-10 11:30:00+00:00
TC,29.402352,2019-08-10 12:30:00+00:00
HUM,75.0,2019-08-10 12:30:00+00:00
PRES,1000.87,2019-08-10 12:30:00+00:00
TC,28.185588000000006,2019-08-10 13:30:00+00:00
HUM,79.0,2019-08-10 13:30:00+00:00
PRES,1001.93,2019-08-10 13:30:00+00:00
TC,27.0855,2019-08-10 14:30:00+00:00
HUM,83.0,2019-08-10 14:30:00+00:00
PRES,1002.96,2019-08-10 14:30:00+00:00
TC,26.396556,2019-08-10 15:30:00+00:00
HUM,86.0,2019-08-10 15:30:00+00:00
PRES,1003.42,2019-08-10 15:30:00+00:00
TC,26.079864,2019-08-10 16:30:00+00:00
HUM,87.0,2019-08-10 16:30:00+00:00
PRES,1003.69,2019-08-10 16:30:00+00:00
TC,25.902072,2019-08-10 17:30:00+00:00
HUM,88.0,2019-08-10 17:30:00+00:00
PRES,1003.81,2019-08-10 17:30:00+00:00
TC,25.574268,2019-08-10 18:30:00+00:00
HUM,86.0,2019-08-10 18:30:00+00:00
PRES,1004.63,2019-08-10 18:30:00+00:00
TC,25.179792,2019-08-10 19:30:00+00:00
HUM,88.0,2019-08-10 19:30:00+00:00
PRES,1004.54,2019-08-10 19:30:00+00:00
TC,24.774204,2019-08-10 20:30:00+00:00
HUM,90.0,2019-08-10 20:30:00+00:00
PRES,1003.42,2019-08-10 20:30:00+00:00
TC,24.424176,2019-08-10 21:30:00+00:00
HUM,91.0,2019-08-10 21:30:00+00:00
PRES,1002.62,2019-08-10 21:30:00+00:00
TC,24.157488,2019-08-10 22:30:00+00:00
HUM,93.0,2019-08-10 22:30:00+00:00
PRES,1003.23,2019-08-10 22:30:00+00:00
TC,24.329724,2019-08-10 23:30:00+00:00
HUM,92.0,2019-08-10 23:30:00+00:00
PRES,1003.89,2019-08-10 23:30:00+00:00
TC,24.985332,2019-08-11 00:30:00+00:00
HUM,91.0,2019-08-11 00:30:00+00:00
PRES,1003.92,2019-08-11 00:30:00+00:00
TC,25.707612,2019-08-11 01:30:00+00:00
HUM,90.0,2019-08-11 01:30:00+00:00
PRES,1004.14,2019-08-11 01:30:00+00:00
TC,26.55768,2019-08-11 02:30:00+00:00
HUM,85.0,2019-08-11 02:30:00+00:00
PRES,1004.43,2019-08-11 02:30:00+00:00
TC,27.652212,2019-08-11 03:30:00+00:00
HUM,80.0,2019-08-11 03:30:00+00:00
PRES,1004.55,2019-08-11 03:30:00+00:00
TC,28.685628,2019-08-11 04:30:00+00:00
HUM,76.0,2019-08-11 04:30:00+00:00
PRES,1004.42,2019-08-11 04:30:00+00:00
TC,29.519027999999995,2019-08-11 05:30:00+00:00
HUM,73.0,2019-08-11 05:30:00+00:00
PRES,1004.32,2019-08-11 05:30:00+00:00
TC,30.219084000000002,2019-08-11 06:30:00+00:00
HUM,70.0,2019-08-11 06:30:00+00:00
PRES,1003.85,2019-08-11 06:30:00+00:00
TC,30.680232,2019-08-11 07:30:00+00:00
HUM,68.0,2019-08-11 07:30:00+00:00
PRES,1002.92,2019-08-11 07:30:00+00:00
TC,30.6969,2019-08-11 08:30:00+00:00
HUM,68.0,2019-08-11 08:30:00+00:00
PRES,1002.15,2019-08-11 08:30:00+00:00
TC,30.2802,2019-08-11 09:30:00+00:00
HUM,70.0,2019-08-11 09:30:00+00:00
PRES,1001.62,2019-08-11 09:30:00+00:00
TC,29.735712,2019-08-11 10:30:00+00:00
HUM,72.0,2019-08-11 10:30:00+00:00
PRES,1001.29,2019-08-11 10:30:00+00:00
TC,29.169,2019-08-11 11:30:00+00:00
HUM,75.0,2019-08-11 11:30:00+00:00
PRES,1001.21,2019-08-11 11:30:00+00:00
TC,28.446720000000003,2019-08-11 12:30:00+00:00
HUM,78.0,2019-08-11 12:30:00+00:00
PRES,1001.49,2019-08-11 12:30:00+00:00
TC,27.707772,2019-08-11 13:30:00+00:00
HUM,81.0,2019-08-11 13:30:00+00:00
PRES,1002.16,2019-08-11 13:30:00+00:00
TC,27.129948,2019-08-11 14:30:00+00:00
HUM,84.0,2019-08-11 14:30:00+00:00
PRES,1002.98,2019-08-11 14:30:00+00:00
TC,26.69658,2019-08-11 15:30:00+00:00
HUM,85.0,2019-08-11 15:30:00+00:00
PRES,1003.59,2019-08-11 15:30:00+00:00
TC,26.368776,2019-08-11 16:30:00+00:00
HUM,86.0,2019-08-11 16:30:00+00:00
PRES,1003.9,2019-08-11 16:30:00+00:00
TC,26.068752,2019-08-11 17:30:00+00:00
HUM,87.0,2019-08-11 17:30:00+00:00
PRES,1003.91,2019-08-11 17:30:00+00:00
TC,26.810387444699998,2019-08-11 18:30:00+00:00
HUM,100.0,2019-08-11 18:30:00+00:00
PRES,1004.08,2019-08-11 18:30:00+00:00
TC,26.8665816969,2019-08-11 19:30:00+00:00
HUM,100.0,2019-08-11 19:30:00+00:00
PRES,1003.82,2019-08-11 19:30:00+00:00
TC,26.4487769033,2019-08-11 20:30:00+00:00
HUM,100.0,2019-08-11 20:30:00+00:00
PRES,1003.36,2019-08-11 20:30:00+00:00
TC,26.6291537808,2019-08-11 21:30:00+00:00
HUM,100.0,2019-08-11 21:30:00+00:00
PRES,1003.1,2019-08-11 21:30:00+00:00
TC,26.6190391631,2019-08-11 22:30:00+00:00
HUM,100.0,2019-08-11 22:30:00+00:00
PRES,1003.13,2019-08-11 22:30:00+00:00
TC,26.6488037158,2019-08-11 23:30:00+00:00
HUM,100.0,2019-08-11 23:30:00+00:00
PRES,1003.34,2019-08-11 23:30:00+00:00
TC,26.9477629532,2019-08-12 00:30:00+00:00
HUM,100.0,2019-08-12 00:30:00+00:00
PRES,1003.44,2019-08-12 00:30:00+00:00
TC,26.9955839016,2019-08-12 01:30:00+00:00
HUM,100.0,2019-08-12 01:30:00+00:00
PRES,1003.73,2019-08-12 01:30:00+00:00
TC,26.994436560100002,2019-08-12 02:30:00+00:00
HUM,100.0,2019-08-12 02:30:00+00:00
PRES,1004.26,2019-08-12 02:30:00+00:00
TC,26.909358256300003,2019-08-12 03:30:00+00:00
HUM,100.0,2019-08-12 03:30:00+00:00
PRES,1004.42,2019-08-12 03:30:00+00:00
TC,27.4858439719,2019-08-12 04:30:00+00:00
HUM,100.0,2019-08-12 04:30:00+00:00
PRES,1004.19,2019-08-12 04:30:00+00:00
TC,27.4147531483,2019-08-12 05:30:00+00:00
HUM,100.0,2019-08-12 05:30:00+00:00
PRES,1003.93,2019-08-12 05:30:00+00:00
TC,27.313959301700002,2019-08-12 06:30:00+00:00
HUM,100.0,2019-08-12 06:30:00+00:00
PRES,1003.47,2019-08-12 06:30:00+00:00
TC,27.2215780392,2019-08-12 07:30:00+00:00
HUM,100.0,2019-08-12 07:30:00+00:00
PRES,1002.61,2019-08-12 07:30:00+00:00
TC,27.278156178299998,2019-08-12 08:30:00+00:00
HUM,100.0,2019-08-12 08:30:00+00:00
PRES,1001.75,2019-08-12 08:30:00+00:00
TC,26.489986944499996,2019-08-12 09:30:00+00:00
HUM,100.0,2019-08-12 09:30:00+00:00
PRES,1001.16,2019-08-12 09:30:00+00:00
TC,26.472226953899998,2019-08-12 10:30:00+00:00
HUM,100.0,2019-08-12 10:30:00+00:00
PRES,1000.82,2019-08-12 10:30:00+00:00
TC,26.3998214229,2019-08-12 11:30:00+00:00
HUM,100.0,2019-08-12 11:30:00+00:00
PRES,1000.73,2019-08-12 11:30:00+00:00
TC,26.3768606679,2019-08-12 12:30:00+00:00
HUM,100.0,2019-08-12 12:30:00+00:00
PRES,1001.02,2019-08-12 12:30:00+00:00
TC,26.417022539,2019-08-12 13:30:00+00:00
HUM,100.0,2019-08-12 13:30:00+00:00
PRES,1001.69,2019-08-12 13:30:00+00:00
TC,26.490900067,2019-08-12 14:30:00+00:00
HUM,100.0,2019-08-12 14:30:00+00:00
PRES,1002.38,2019-08-12 14:30:00+00:00
TC,26.4434458229,2019-08-12 15:30:00+00:00
HUM,100.0,2019-08-12 15:30:00+00:00
PRES,1002.71,2019-08-12 15:30:00+00:00
TC,26.392148326199997,2019-08-12 16:30:00+00:00
HUM,100.0,2019-08-12 16:30:00+00:00
PRES,1002.69,2019-08-12 16:30:00+00:00
TC,26.0916119702,2019-08-12 17:30:00+00:00
HUM,100.0,2019-08-12 17:30:00+00:00
PRES,1002.45,2019-08-12 17:30:00+00:00
TC,25.4925940181,2019-08-12 18:30:00+00:00
HUM,100.0,2019-08-12 18:30:00+00:00
PRES,1001.94,2019-08-12 18:30:00+00:00
TC,25.7430660158,2019-08-12 19:30:00+00:00
HUM,100.0,2019-08-12 19:30:00+00:00
PRES,1001.27,2019-08-12 19:30:00+00:00
TC,25.1686688423,2019-08-12 20:30:00+00:00
HUM,100.0,2019-08-12 20:30:00+00:00
PRES,1000.61,2019-08-12 20:30:00+00:00
TC,25.127196905500004,2019-08-12 21:30:00+00:00
HUM,100.0,2019-08-12 21:30:00+00:00
PRES,1000.28,2019-08-12 21:30:00+00:00
TC,25.1021745992,2019-08-12 22:30:00+00:00
HUM,100.0,2019-08-12 22:30:00+00:00
PRES,1000.26,2019-08-12 22:30:00+00:00
TC,25.3394724023,2019-08-12 23:30:00+00:00
HUM,100.0,2019-08-12 23:30:00+00:00
PRES,1000.44,2019-08-12 23:30:00+00:00
TC,25.144140536,2019-08-13 00:30:00+00:00
HUM,100.0,2019-08-13 00:30:00+00:00
PRES,1000.66,2019-08-13 00:30:00+00:00
TC,25.0246115975,2019-08-13 01:30:00+00:00
HUM,100.0,2019-08-13 01:30:00+00:00
PRES,1000.97,2019-08-13 01:30:00+00:00
TC,25.173817463899997,2019-08-13 02:30:00+00:00
HUM,100.0,2019-08-13 02:30:00+00:00
PRES,1001.3,2019-08-13 02:30:00+00:00
TC,25.228302517800003,2019-08-13 03:30:00+00:00
HUM,100.0,2019-08-13 03:30:00+00:00
PRES,1001.42,2019-08-13 03:30:00+00:00
TC,25.409732811799998,2019-08-13 04:30:00+00:00
HUM,100.0,2019-08-13 04:30:00+00:00
PRES,1001.32,2019-08-13 04:30:00+00:00
TC,25.284131617199996,2019-08-13 05:30:00+00:00
HUM,100.0,2019-08-13 05:30:00+00:00
PRES,1001.55,2019-08-13 05:30:00+00:00
TC,25.233528016199998,2019-08-13 06:30:00+00:00
HUM,100.0,2019-08-13 06:30:00+00:00
PRES,1001.68,2019-08-13 06:30:00+00:00
TC,25.16742874,2019-08-13 07:30:00+00:00
HUM,100.0,2019-08-13 07:30:00+00:00
PRES,1001.19,2019-08-13 07:30:00+00:00
TC,25.0718281849,2019-08-13 08:30:00+00:00
HUM,100.0,2019-08-13 08:30:00+00:00
PRES,1000.66,2019-08-13 08:30:00+00:00
TC,25.014500027399997,2019-08-13 09:30:00+00:00
HUM,100.0,2019-08-13 09:30:00+00:00
PRES,1000.26,2019-08-13 09:30:00+00:00
TC,24.9093219407,2019-08-13 10:30:00+00:00
HUM,100.0,2019-08-13 10:30:00+00:00
PRES,1000.02,2019-08-13 10:30:00+00:00
TC,24.8984796846,2019-08-13 11:30:00+00:00
HUM,100.0,2019-08-13 11:30:00+00:00
PRES,999.94,2019-08-13 11:30:00+00:00
TC,24.7928532183,2019-08-13 12:30:00+00:00
HUM,100.0,2019-08-13 12:30:00+00:00
PRES,1000.16,2019-08-13 12:30:00+00:00
