sensor,value,datetime
HUM,28.77,2019-05-16 17:31:31.269000+00:00
HUM,20.68,2019-05-16 18:31:31.299000+00:00
HUM,25.52,2019-05-16 19:31:31.298000+00:00
HUM,30.69,2019-05-16 20:31:31.948000+00:00
HUM,40.12,2019-05-16 21:31:31.677000+00:00
HUM,46.5,2019-05-16 22:31:33.068000+00:00
HUM,58.71,2019-05-16 23:31:31.590000+00:00
HUM,58.72,2019-05-17 00:31:31.666000+00:00
HUM,28.0,2019-05-17 01:31:31.919000+00:00
HUM,19.5,2019-05-17 02:31:31.912000+00:00
HUM,11.64,2019-05-17 03:31:32.267000+00:00
HUM,6.21,2019-05-17 04:31:32.272000+00:00
HUM,0.58,2019-05-17 05:31:32.579000+00:00
HUM,0.0,2019-05-17 06:31:32.552000+00:00
HUM,0.0,2019-05-17 07:31:32.868000+00:00
HUM,0.0,2019-05-17 08:31:33.186000+00:00
HUM,0.0,2019-05-17 09:31:33.267000+00:00
HUM,0.0,2019-05-17 10:31:33.570000+00:00
HUM,0.0,2019-05-17 11:31:33.513000+00:00
HUM,4.64,2019-05-17 12:31:33.502000+00:00
HUM,11.12,2019-05-17 13:31:33.507000+00:00
HUM,14.33,2019-05-17 14:31:33.848000+00:00
HUM,18.63,2019-05-17 15:31:33.871000+00:00
HUM,23.15,2019-05-17 16:31:33.866000+00:00
HUM,27.35,2019-05-17 17:31:34.157000+00:00
HUM,32.75,2019-05-17 18:31:34.482000+00:00
HUM,33.06,2019-05-17 19:31:34.804000+00:00
HUM,32.26,2019-05-17 20:31:34.472000+00:00
HUM,31.41,2019-05-17 21:31:34.144000+00:00
HUM,36.15,2019-05-17 22:31:34.798000+00:00
HUM,46.69,2019-05-17 23:31:35.121000+00:00
HUM,52.83,2019-05-18 00:31:34.571000+00:00
HUM,24.86,2019-05-18 01:31:34.869000+00:00
HUM,8.33,2019-05-18 02:31:34.794000+00:00
HUM,5.02,2019-05-18 03:31:34.778000+00:00
HUM,0.48,2019-05-18 04:31:35.114000+00:00
HUM,0.0,2019-05-18 05:31:35.103000+00:00
HUM,0.0,2019-05-18 06:31:35.469000+00:00
HUM,0.0,2019-05-18 07:31:35.424000+00:00
HUM,0.0,2019-05-18 08:31:35.741000+00:00
HUM,0.0,2019-05-18 09:31:35.773000+00:00
HUM,0.0,2019-05-18 10:31:36.063000+00:00
HUM,0.77,2019-05-18 11:31:36.062000+00:00
HUM,1.65,2019-05-18 12:31:36.403000+00:00
HUM,8.19,2019-05-18 13:31:36.398000+00:00
HUM,17.37,2019-05-18 14:31:36.392000+00:00
HUM,21.31,2019-05-18 15:31:36.455000+00:00
HUM,25.6,2019-05-18 16:31:36.706000+00:00
HUM,31.9,2019-05-18 17:31:36.700000+00:00
HUM,27.76,2019-05-18 18:31:36.709000+00:00
HUM,34.61,2019-05-18 19:31:36.700000+00:00
HUM,39.36,2019-05-18 20:31:37.345000+00:00
HUM,34.48,2019-05-18 21:31:37.017000+00:00
HUM,39.0,2019-05-18 22:31:37.032000+00:00
HUM,45.11,2019-05-18 23:31:37.066000+00:00
HUM,55.57,2019-05-19 00:31:37.372000+00:00
HUM,19.9,2019-05-19 01:31:37.675000+00:00
HUM,6.3,2019-05-19 02:31:37.671000+00:00
HUM,2.34,2019-05-19 03:31:38.070000+00:00
HUM,0.09,2019-05-19 04:31:37.674000+00:00
HUM,0.0,2019-05-19 05:31:37.977000+00:00
HUM,0.0,2019-05-19 06:31:38.069000+00:00
HUM,0.0,2019-05-19 07:31:38.308000+00:00
HUM,0.0,2019-05-19 08:31:38.310000+00:00
HUM,0.0,2019-05-19 09:31:38.666000+00:00
HUM,1.21,2019-05-19 10:31:38.638000+00:00
HUM,0.0,2019-05-19 11:31:38.644000+00:00
HUM,11.57,2019-05-19 12:31:38.969000+00:00
HUM,9.62,2019-05-19 13:31:38.957000+00:00
HUM,16.34,2019-05-19 14:31:38.969000+00:00
HUM,20.35,2019-05-19 15:31:39.069000+00:00
HUM,27.66,2019-05-19 16:31:39.274000+00:00
HUM,28.27,2019-05-19 17:31:39.268000+00:00
HUM,35.63,2019-05-19 18:31:39.267000+00:00
HUM,35.89,2019-05-19 19:31:39.595000+00:00
HUM,42.46,2019-05-19 20:31:39.910000+00:00
HUM,48.71,2019-05-19 21:31:39.580000+00:00
HUM,54.5,2019-05-19 22:31:39.966000+00:00
HUM,53.61,2019-05-19 23:31:40.226000+00:00
HUM,60.53,2019-05-20 00:31:39.660000+00:00
HUM,27.45,2019-05-20 01:31:39.913000+00:00
HUM,15.87,2019-05-20 02:31:40.226000+00:00
HUM,9.34,2019-05-20 03:31:40.284000+00:00
HUM,5.22,2019-05-20 04:31:40.541000+00:00
HUM,1.82,2019-05-20 05:31:40.558000+00:00
HUM,0.0,2019-05-20 06:31:40.927000+00:00
HUM,0.0,2019-05-20 07:31:40.863000+00:00
HUM,0.0,2019-05-20 08:31:40.943000+00:00
HUM,0.0,2019-05-20 09:31:41.266000+00:00
HUM,0.0,2019-05-20 10:31:41.512000+00:00
HUM,4.31,2019-05-20 11:31:41.511000+00:00
HUM,8.14,2019-05-20 12:31:41.566000+00:00
HUM,27.32,2019-05-20 16:31:42.155000+00:00
HUM,27.82,2019-05-20 17:31:42.166000+00:00
HUM,31.73,2019-05-20 18:31:42.170000+00:00
HUM,37.3,2019-05-20 19:31:42.481000+00:00
HUM,38.02,2019-05-20 20:31:42.477000+00:00
HUM,33.62,2019-05-20 21:31:42.458000+00:00
HUM,47.52,2019-05-20 22:31:42.467000+00:00
HUM,53.07,2019-05-20 23:31:42.866000+00:00
HUM,58.96,2019-05-21 00:31:42.469000+00:00
HUM,26.92,2019-05-21 01:31:42.869000+00:00
HUM,14.02,2019-05-21 02:31:42.777000+00:00
HUM,10.34,2019-05-21 03:31:42.841000+00:00
HUM,5.24,2019-05-21 04:31:43.166000+00:00
HUM,0.0,2019-05-21 05:31:43.428000+00:00
HUM,0.0,2019-05-21 06:31:43.435000+00:00
HUM,0.0,2019-05-21 07:31:43.737000+00:00
HUM,0.0,2019-05-21 08:31:43.767000+00:00
HUM,0.0,2019-05-21 09:31:44.060000+00:00
HUM,0.0,2019-05-21 10:31:44.069000+00:00
HUM,1.96,2019-05-21 11:31:44.396000+00:00
HUM,7.25,2019-05-21 12:31:44.378000+00:00
HUM,18.16,2019-05-21 13:31:44.705000+00:00
HUM,21.43,2019-05-21 14:31:44.771000+00:00
HUM,26.29,2019-05-21 15:31:44.700000+00:00
HUM,30.83,2019-05-21 16:31:44.786000+00:00
HUM,34.47,2019-05-21 17:31:44.866000+00:00
HUM,43.99,2019-05-21 18:31:45.052000+00:00
HUM,52.51,2019-05-21 19:31:45.035000+00:00
HUM,56.37,2019-05-21 20:31:45.668000+00:00
HUM,52.23,2019-05-21 21:31:45.067000+00:00
HUM,50.87,2019-05-21 22:31:45.366000+00:00
HUM,46.04,2019-05-21 23:31:45.369000+00:00
HUM,43.71,2019-05-22 00:31:45.672000+00:00
HUM,33.04,2019-05-22 01:31:45.356000+00:00
HUM,22.7,2019-05-22 02:31:45.425000+00:00
HUM,13.82,2019-05-22 03:31:46.071000+00:00
HUM,11.17,2019-05-22 04:31:45.989000+00:00
HUM,6.89,2019-05-22 05:31:46.069000+00:00
HUM,3.92,2019-05-22 06:31:46.310000+00:00
HUM,4.49,2019-05-22 07:31:46.371000+00:00
HUM,3.53,2019-05-22 08:31:46.671000+00:00
HUM,3.1,2019-05-22 09:31:46.627000+00:00
HUM,3.08,2019-05-22 10:31:47.068000+00:00
HUM,4.03,2019-05-22 11:31:46.957000+00:00
HUM,8.84,2019-05-22 12:31:46.970000+00:00
HUM,17.15,2019-05-22 13:31:47.268000+00:00
HUM,17.08,2019-05-22 14:31:47.666000+00:00
HUM,19.19,2019-05-22 15:31:47.302000+00:00
HUM,20.7,2019-05-22 16:31:47.667000+00:00
HUM,23.95,2019-05-22 17:31:47.670000+00:00
HUM,22.84,2019-05-22 18:31:47.603000+00:00
HUM,29.37,2019-05-22 19:31:48.273000+00:00
HUM,37.48,2019-05-22 20:31:48.940000+00:00
HUM,45.36,2019-05-22 21:31:47.911000+00:00
HUM,46.16,2019-05-22 22:31:47.968000+00:00
HUM,49.76,2019-05-22 23:31:48.542000+00:00
HUM,47.57,2019-05-23 00:31:48.267000+00:00
HUM,27.29,2019-05-23 01:31:48.862000+00:00
HUM,23.52,2019-05-23 02:31:48.267000+00:00
HUM,17.91,2019-05-23 03:31:48.966000+00:00
HUM,11.55,2019-05-23 04:31:48.568000+00:00
HUM,8.03,2019-05-23 05:31:48.868000+00:00
HUM,3.3,2019-05-23 06:31:48.882000+00:00
HUM,1.33,2019-05-23 07:31:49.193000+00:00
HUM,0.0,2019-05-23 08:31:49.182000+00:00
HUM,0.0,2019-05-23 09:31:49.497000+00:00
HUM,1.18,2019-05-23 10:31:49.507000+00:00
HUM,2.13,2019-05-23 11:31:50.142000+00:00
HUM,3.76,2019-05-23 12:31:49.830000+00:00
HUM,14.21,2019-05-23 13:31:49.971000+00:00
HUM,17.87,2019-05-23 14:31:50.469000+00:00
HUM,24.81,2019-05-23 15:31:50.167000+00:00
HUM,27.5,2019-05-23 16:31:50.484000+00:00
HUM,25.97,2019-05-23 17:31:50.530000+00:00
HUM,32.8,2019-05-23 18:31:50.810000+00:00
HUM,34.51,2019-05-23 19:31:50.500000+00:00
HUM,35.34,2019-05-23 20:31:50.796000+00:00
HUM,40.79,2019-05-23 21:31:50.805000+00:00
HUM,38.03,2019-05-23 22:31:50.797000+00:00
HUM,42.01,2019-05-23 23:31:51.868000+00:00
HUM,41.47,2019-05-24 00:31:51.166000+00:00
HUM,31.76,2019-05-24 01:31:51.171000+00:00
HUM,22.45,2019-05-24 02:31:51.167000+00:00
HUM,17.06,2019-05-24 03:31:51.113000+00:00
HUM,13.54,2019-05-24 04:31:51.534000+00:00
HUM,10.98,2019-05-24 05:31:51.433000+00:00
HUM,5.27,2019-05-24 06:31:52.083000+00:00
HUM,4.81,2019-05-24 07:31:52.394000+00:00
HUM,3.69,2019-05-24 08:31:52.073000+00:00
HUM,0.0,2019-05-24 09:31:52.445000+00:00
HUM,0.0,2019-05-24 10:31:52.369000+00:00
HUM,0.0,2019-05-24 11:31:52.715000+00:00
HUM,1.98,2019-05-24 12:31:53.070000+00:00
HUM,7.16,2019-05-24 13:31:52.770000+00:00
HUM,17.3,2019-05-24 14:31:53.043000+00:00
HUM,19.75,2019-05-24 15:31:53.043000+00:00
HUM,23.97,2019-05-24 16:31:53.067000+00:00
HUM,27.53,2019-05-24 17:31:53.071000+00:00
HUM,26.27,2019-05-24 18:31:53.079000+00:00
HUM,27.2,2019-05-24 19:31:53.986000+00:00
HUM,31.64,2019-05-24 20:31:53.671000+00:00
HUM,35.23,2019-05-24 21:31:54.036000+00:00
HUM,41.85,2019-05-24 22:31:54.466000+00:00
HUM,47.97,2019-05-24 23:31:54.005000+00:00
HUM,43.91,2019-05-25 00:31:53.669000+00:00
HUM,16.07,2019-05-25 01:31:53.670000+00:00
HUM,2.27,2019-05-25 02:31:54.069000+00:00
HUM,0.0,2019-05-25 03:31:53.997000+00:00
HUM,0.0,2019-05-25 04:31:54.368000+00:00
HUM,0.0,2019-05-25 05:31:54.296000+00:00
HUM,0.0,2019-05-25 06:31:54.668000+00:00
HUM,0.0,2019-05-25 07:31:54.948000+00:00
HUM,0.0,2019-05-25 08:31:55.003000+00:00
HUM,0.0,2019-05-25 09:31:55.368000+00:00
HUM,0.0,2019-05-25 10:31:55.273000+00:00
HUM,0.0,2019-05-25 11:31:55.667000+00:00
HUM,0.0,2019-05-25 12:31:55.913000+00:00
HUM,5.2,2019-05-25 13:31:55.926000+00:00
HUM,13.77,2019-05-25 14:31:55.967000+00:00
HUM,17.14,2019-05-25 15:31:56.227000+00:00
HUM,16.91,2019-05-25 16:31:55.923000+00:00
HUM,18.84,2019-05-25 17:31:55.915000+00:00
HUM,23.62,2019-05-25 18:31:56.218000+00:00
HUM,28.49,2019-05-25 19:31:56.266000+00:00
HUM,25.92,2019-05-25 20:31:56.232000+00:00
HUM,27.3,2019-05-25 21:31:56.949000+00:00
HUM,32.75,2019-05-25 22:31:56.276000+00:00
HUM,35.76,2019-05-25 23:31:56.602000+00:00
HUM,36.78,2019-05-26 00:31:56.567000+00:00
HUM,18.65,2019-05-26 01:31:56.542000+00:00
HUM,14.35,2019-05-26 02:31:56.873000+00:00
HUM,7.46,2019-05-26 03:31:56.969000+00:00
HUM,5.09,2019-05-26 04:31:57.185000+00:00
HUM,0.97,2019-05-26 05:31:57.504000+00:00
HUM,0.13,2019-05-26 06:31:57.566000+00:00
HUM,0.0,2019-05-26 07:31:57.515000+00:00
HUM,0.0,2019-05-26 08:31:57.824000+00:00
HUM,0.0,2019-05-26 09:31:57.837000+00:00
HUM,0.0,2019-05-26 10:31:58.137000+00:00
HUM,0.0,2019-05-26 11:31:58.464000+00:00
HUM,2.65,2019-05-26 12:31:58.468000+00:00
HUM,10.57,2019-05-26 13:31:58.471000+00:00
HUM,14.73,2019-05-26 14:31:58.494000+00:00
HUM,21.16,2019-05-26 15:31:58.800000+00:00
HUM,24.55,2019-05-26 16:31:59.113000+00:00
HUM,29.54,2019-05-26 17:31:58.787000+00:00
HUM,30.34,2019-05-26 18:31:58.866000+00:00
HUM,24.03,2019-05-26 19:31:59.469000+00:00
HUM,32.75,2019-05-26 20:31:59.119000+00:00
HUM,36.8,2019-05-26 21:31:59.461000+00:00
HUM,39.16,2019-05-26 22:31:59.468000+00:00
HUM,39.62,2019-05-26 23:31:59.468000+00:00
HUM,41.08,2019-05-27 00:31:59.423000+00:00
HUM,22.37,2019-05-27 01:31:59.753000+00:00
HUM,14.87,2019-05-27 02:31:59.466000+00:00
HUM,7.42,2019-05-27 03:31:59.769000+00:00
HUM,4.7,2019-05-27 04:31:59.768000+00:00
HUM,2.26,2019-05-27 05:32:00.088000+00:00
HUM,4.75,2019-05-27 06:32:00.169000+00:00
HUM,0.0,2019-05-27 07:32:00.405000+00:00
HUM,0.0,2019-05-27 08:32:00.766000+00:00
HUM,0.0,2019-05-27 09:32:00.772000+00:00
HUM,0.85,2019-05-27 10:32:01.067000+00:00
HUM,0.34,2019-05-27 11:32:01.075000+00:00
HUM,5.42,2019-05-27 12:32:01.370000+00:00
HUM,10.81,2019-05-27 13:32:01.679000+00:00
HUM,43.17,2019-05-27 14:32:01.375000+00:00
HUM,31.85,2019-05-27 15:32:01.668000+00:00
HUM,29.08,2019-05-27 16:32:01.693000+00:00
HUM,36.5,2019-05-27 17:32:01.666000+00:00
HUM,40.33,2019-05-27 18:32:01.768000+00:00
HUM,41.04,2019-05-27 19:32:02.371000+00:00
HUM,35.96,2019-05-27 20:32:03.067000+00:00
HUM,38.58,2019-05-27 21:32:02.082000+00:00
HUM,44.59,2019-05-27 22:32:02.468000+00:00
HUM,39.89,2019-05-27 23:32:02.366000+00:00
HUM,40.44,2019-05-28 00:32:02.309000+00:00
HUM,29.49,2019-05-28 01:32:02.310000+00:00
HUM,17.87,2019-05-28 02:32:02.968000+00:00
HUM,13.12,2019-05-28 03:32:02.644000+00:00
HUM,7.78,2019-05-28 04:32:02.693000+00:00
HUM,3.63,2019-05-28 05:32:02.937000+00:00
HUM,4.6,2019-05-28 06:32:03.595000+00:00
HUM,3.67,2019-05-28 07:32:03.271000+00:00
HUM,2.59,2019-05-28 08:32:03.667000+00:00
HUM,2.96,2019-05-28 09:32:04.267000+00:00
HUM,3.22,2019-05-28 10:32:04.245000+00:00
HUM,8.19,2019-05-28 11:32:03.908000+00:00
HUM,14.78,2019-05-28 12:32:04.267000+00:00
HUM,14.43,2019-05-28 13:32:04.245000+00:00
HUM,22.72,2019-05-28 14:32:04.577000+00:00
HUM,25.2,2019-05-28 15:32:04.267000+00:00
HUM,30.35,2019-05-28 16:32:04.968000+00:00
HUM,36.63,2019-05-28 17:32:04.537000+00:00
HUM,35.02,2019-05-28 18:32:04.542000+00:00
HUM,42.61,2019-05-28 19:32:04.565000+00:00
HUM,48.85,2019-05-28 20:32:04.879000+00:00
HUM,53.21,2019-05-28 21:32:05.823000+00:00
HUM,65.96,2019-05-28 22:32:05.568000+00:00
HUM,59.5,2019-05-28 23:32:05.197000+00:00
HUM,54.81,2019-05-29 00:32:05.268000+00:00
HUM,38.14,2019-05-29 01:32:05.515000+00:00
HUM,25.37,2019-05-29 02:32:05.268000+00:00
HUM,14.96,2019-05-29 03:32:05.511000+00:00
HUM,14.49,2019-05-29 04:32:05.866000+00:00
HUM,12.85,2019-05-29 05:32:06.139000+00:00
HUM,12.18,2019-05-29 06:32:05.821000+00:00
HUM,9.61,2019-05-29 07:32:06.157000+00:00
HUM,11.4,2019-05-29 08:32:06.168000+00:00
HUM,8.18,2019-05-29 09:32:06.468000+00:00
HUM,7.76,2019-05-29 10:32:06.472000+00:00
HUM,8.86,2019-05-29 11:32:06.801000+00:00
HUM,23.42,2019-05-29 12:32:06.776000+00:00
HUM,46.6,2019-05-29 13:32:06.793000+00:00
HUM,58.98,2019-05-29 14:32:07.176000+00:00
HUM,53.7,2019-05-29 15:32:07.468000+00:00
HUM,57.25,2019-05-29 16:32:07.122000+00:00
HUM,54.47,2019-05-29 17:32:07.128000+00:00
HUM,53.34,2019-05-29 18:32:07.107000+00:00
HUM,59.39,2019-05-29 19:32:07.774000+00:00
HUM,70.56,2019-05-29 20:32:08.393000+00:00
HUM,77.08,2019-05-29 21:32:07.753000+00:00
HUM,76.85,2019-05-29 22:32:07.770000+00:00
HUM,78.07,2019-05-29 23:32:07.771000+00:00
HUM,85.66,2019-05-30 00:32:07.737000+00:00
HUM,35.19,2019-05-30 01:32:07.757000+00:00
HUM,19.77,2019-05-30 02:32:08.707000+00:00
HUM,14.01,2019-05-30 03:32:09.072000+00:00
HUM,11.61,2019-05-30 04:32:08.469000+00:00
HUM,8.5,2019-05-30 05:32:08.387000+00:00
HUM,6.72,2019-05-30 06:32:08.698000+00:00
HUM,7.5,2019-05-30 07:32:08.773000+00:00
HUM,5.71,2019-05-30 08:32:09.368000+00:00
HUM,7.24,2019-05-30 09:32:09.071000+00:00
HUM,3.21,2019-05-30 10:32:09.676000+00:00
HUM,5.62,2019-05-30 11:32:09.371000+00:00
HUM,8.42,2019-05-30 12:32:09.368000+00:00
HUM,14.22,2019-05-30 13:32:09.656000+00:00
HUM,20.19,2019-05-30 14:32:09.675000+00:00
HUM,15.23,2019-05-30 15:32:09.687000+00:00
HUM,23.74,2019-05-30 16:32:10.321000+00:00
HUM,29.3,2019-05-30 17:32:09.999000+00:00
HUM,28.44,2019-05-30 18:32:09.972000+00:00
HUM,35.3,2019-05-30 19:32:10.325000+00:00
HUM,42.63,2019-05-30 20:32:10.652000+00:00
HUM,44.34,2019-05-30 21:32:10.292000+00:00
HUM,56.36,2019-05-30 22:32:10.767000+00:00
HUM,64.5,2019-05-30 23:32:10.623000+00:00
HUM,59.68,2019-05-31 00:32:10.656000+00:00
HUM,37.51,2019-05-31 01:32:10.673000+00:00
HUM,34.75,2019-05-31 02:32:10.767000+00:00
HUM,16.53,2019-05-31 03:32:10.956000+00:00
HUM,15.21,2019-05-31 04:32:11.279000+00:00
HUM,9.58,2019-05-31 05:32:10.981000+00:00
HUM,9.15,2019-05-31 06:32:11.247000+00:00
HUM,5.84,2019-05-31 07:32:11.583000+00:00
HUM,4.42,2019-05-31 08:32:11.972000+00:00
HUM,2.58,2019-05-31 09:32:11.668000+00:00
HUM,3.49,2019-05-31 10:32:12.270000+00:00
HUM,4.68,2019-05-31 11:32:11.901000+00:00
HUM,9.13,2019-05-31 12:32:12.223000+00:00
HUM,24.42,2019-05-31 13:32:12.270000+00:00
HUM,29.43,2019-05-31 14:32:12.227000+00:00
HUM,34.7,2019-05-31 15:32:12.261000+00:00
HUM,29.25,2019-05-31 16:32:12.574000+00:00
HUM,28.1,2019-05-31 17:32:18.544000+00:00
HUM,32.94,2019-05-31 18:32:12.568000+00:00
HUM,36.2,2019-05-31 19:32:12.880000+00:00
HUM,38.39,2019-05-31 20:32:12.904000+00:00
HUM,47.06,2019-05-31 21:32:13.596000+00:00
HUM,48.55,2019-05-31 22:32:13.069000+00:00
HUM,59.87,2019-05-31 23:32:12.891000+00:00
HUM,58.47,2019-06-01 00:32:13.267000+00:00
HUM,45.06,2019-06-01 01:32:13.270000+00:00
HUM,28.32,2019-06-01 02:32:13.568000+00:00
HUM,18.56,2019-06-01 03:32:13.567000+00:00
HUM,10.82,2019-06-01 04:32:13.820000+00:00
HUM,11.82,2019-06-01 05:32:13.870000+00:00
HUM,11.87,2019-06-01 06:32:14.166000+00:00
HUM,10.8,2019-06-01 07:32:14.166000+00:00
HUM,14.54,2019-06-01 08:32:14.148000+00:00
HUM,12.48,2019-06-01 09:32:14.543000+00:00
HUM,14.42,2019-06-01 10:32:14.566000+00:00
HUM,13.73,2019-06-01 11:32:14.472000+00:00
HUM,19.35,2019-06-01 12:32:14.468000+00:00
HUM,25.3,2019-06-01 13:32:15.094000+00:00
HUM,26.98,2019-06-01 14:32:14.794000+00:00
HUM,29.31,2019-06-01 15:32:14.791000+00:00
HUM,29.5,2019-06-01 16:32:14.867000+00:00
HUM,35.79,2019-06-01 17:32:15.099000+00:00
HUM,42.76,2019-06-01 18:32:15.098000+00:00
HUM,48.91,2019-06-01 19:32:15.106000+00:00
HUM,52.38,2019-06-01 20:32:15.426000+00:00
HUM,45.76,2019-06-01 21:32:15.240000+00:00
HUM,46.31,2019-06-01 22:32:16.093000+00:00
HUM,46.61,2019-06-01 23:32:15.466000+00:00
HUM,52.53,2019-06-02 00:32:15.771000+00:00
HUM,34.51,2019-06-02 01:32:15.763000+00:00
HUM,16.64,2019-06-02 02:32:15.766000+00:00
HUM,9.57,2019-06-02 03:32:15.867000+00:00
HUM,4.22,2019-06-02 04:32:16.064000+00:00
HUM,4.98,2019-06-02 05:32:16.468000+00:00
HUM,2.09,2019-06-02 06:32:16.771000+00:00
HUM,0.0,2019-06-02 07:32:16.772000+00:00
HUM,0.0,2019-06-02 08:32:17.027000+00:00
HUM,0.0,2019-06-02 09:32:17.021000+00:00
HUM,0.57,2019-06-02 10:32:17.353000+00:00
HUM,6.47,2019-06-02 11:32:17.342000+00:00
HUM,7.27,2019-06-02 12:32:17.351000+00:00
HUM,13.67,2019-06-02 13:32:17.686000+00:00
HUM,20.8,2019-06-02 14:32:17.676000+00:00
HUM,28.56,2019-06-02 15:32:17.668000+00:00
HUM,25.2,2019-06-02 16:32:17.672000+00:00
HUM,25.39,2019-06-02 17:32:18.068000+00:00
HUM,32.0,2019-06-02 18:32:18.368000+00:00
HUM,31.58,2019-06-02 19:32:17.985000+00:00
HUM,37.23,2019-06-02 20:32:18.315000+00:00
HUM,48.46,2019-06-02 21:32:18.080000+00:00
HUM,49.0,2019-06-02 22:32:18.367000+00:00
HUM,58.42,2019-06-02 23:32:18.321000+00:00
HUM,100.0,2019-06-03 00:32:18.969000+00:00
HUM,63.1,2019-06-03 01:32:18.968000+00:00
HUM,44.96,2019-06-03 02:32:18.667000+00:00
HUM,30.65,2019-06-03 03:32:18.670000+00:00
HUM,31.72,2019-06-03 04:32:19.367000+00:00
HUM,27.4,2019-06-03 05:32:18.973000+00:00
HUM,34.18,2019-06-03 06:32:18.952000+00:00
HUM,32.19,2019-06-03 07:32:19.284000+00:00
HUM,27.71,2019-06-03 08:32:19.284000+00:00
HUM,27.44,2019-06-03 09:32:19.596000+00:00
HUM,28.68,2019-06-03 10:32:19.367000+00:00
HUM,29.09,2019-06-03 11:32:19.617000+00:00
HUM,30.64,2019-06-03 12:32:19.645000+00:00
HUM,34.18,2019-06-03 13:32:20.270000+00:00
HUM,36.39,2019-06-03 14:32:20.224000+00:00
HUM,41.29,2019-06-03 15:32:19.915000+00:00
HUM,46.36,2019-06-03 16:32:19.970000+00:00
HUM,46.59,2019-06-03 17:32:20.268000+00:00
HUM,52.35,2019-06-03 18:32:20.233000+00:00
HUM,63.63,2019-06-03 19:32:20.941000+00:00
HUM,68.07,2019-06-03 20:32:21.267000+00:00
HUM,68.2,2019-06-03 21:32:20.269000+00:00
HUM,74.12,2019-06-03 22:32:20.879000+00:00
HUM,76.32,2019-06-03 23:32:20.877000+00:00
HUM,66.02,2019-06-04 00:32:20.543000+00:00
HUM,47.47,2019-06-04 01:32:21.194000+00:00
HUM,39.9,2019-06-04 02:32:20.880000+00:00
HUM,27.33,2019-06-04 03:32:21.269000+00:00
HUM,20.08,2019-06-04 04:32:21.185000+00:00
HUM,14.69,2019-06-04 05:32:21.196000+00:00
HUM,10.92,2019-06-04 06:32:21.855000+00:00
HUM,10.16,2019-06-04 07:32:21.506000+00:00
HUM,9.06,2019-06-04 08:32:22.166000+00:00
HUM,8.49,2019-06-04 09:32:21.843000+00:00
HUM,6.27,2019-06-04 10:32:21.884000+00:00
HUM,8.28,2019-06-04 11:32:22.167000+00:00
HUM,9.86,2019-06-04 12:32:22.164000+00:00
HUM,17.54,2019-06-04 13:32:22.475000+00:00
HUM,19.11,2019-06-04 14:32:22.477000+00:00
HUM,21.5,2019-06-04 15:32:22.794000+00:00
HUM,28.32,2019-06-04 16:32:22.872000+00:00
HUM,30.4,2019-06-04 17:32:23.169000+00:00
HUM,37.44,2019-06-04 18:32:22.787000+00:00
HUM,41.99,2019-06-04 19:32:23.866000+00:00
HUM,41.27,2019-06-04 20:32:23.763000+00:00
HUM,48.91,2019-06-04 21:32:23.166000+00:00
HUM,52.88,2019-06-04 22:32:23.831000+00:00
HUM,58.35,2019-06-04 23:32:23.467000+00:00
HUM,51.81,2019-06-05 00:32:23.424000+00:00
HUM,32.51,2019-06-05 01:32:23.445000+00:00
HUM,20.75,2019-06-05 02:32:24.058000+00:00
HUM,14.55,2019-06-05 03:32:24.391000+00:00
HUM,6.05,2019-06-05 04:32:23.811000+00:00
HUM,2.3,2019-06-05 05:32:24.071000+00:00
HUM,0.96,2019-06-05 06:32:24.386000+00:00
HUM,0.0,2019-06-05 07:32:24.569000+00:00
HUM,0.0,2019-06-05 08:32:24.693000+00:00
HUM,0.0,2019-06-05 09:32:25.027000+00:00
HUM,0.0,2019-06-05 10:32:25.377000+00:00
HUM,6.74,2019-06-05 11:32:25.025000+00:00
HUM,19.02,2019-06-05 12:32:25.358000+00:00
HUM,23.12,2019-06-05 13:32:25.663000+00:00
HUM,29.94,2019-06-05 14:32:25.435000+00:00
HUM,35.05,2019-06-05 15:32:25.343000+00:00
HUM,31.85,2019-06-05 16:32:25.676000+00:00
HUM,34.62,2019-06-05 17:32:26.366000+00:00
HUM,33.28,2019-06-05 18:32:25.985000+00:00
HUM,37.14,2019-06-05 19:32:26.068000+00:00
HUM,38.99,2019-06-05 20:32:25.755000+00:00
HUM,38.63,2019-06-05 21:32:26.067000+00:00
HUM,36.74,2019-06-05 22:32:26.633000+00:00
HUM,45.61,2019-06-06 00:32:26.622000+00:00
HUM,37.71,2019-06-06 01:32:26.649000+00:00
HUM,29.65,2019-06-06 02:32:26.368000+00:00
HUM,23.23,2019-06-06 03:32:26.625000+00:00
HUM,18.73,2019-06-06 04:32:26.671000+00:00
HUM,12.4,2019-06-06 05:32:26.952000+00:00
HUM,11.44,2019-06-06 06:32:26.958000+00:00
HUM,8.27,2019-06-06 07:32:27.281000+00:00
HUM,9.02,2019-06-06 08:32:27.367000+00:00
HUM,5.77,2019-06-06 09:32:27.667000+00:00
HUM,4.11,2019-06-06 10:32:27.902000+00:00
HUM,6.36,2019-06-06 11:32:28.228000+00:00
HUM,100.0,2019-06-06 12:32:28.240000+00:00
HUM,100.0,2019-06-06 13:32:28.270000+00:00
HUM,100.0,2019-06-06 14:32:27.971000+00:00
HUM,97.54,2019-06-06 15:32:28.234000+00:00
